h2s,tz=0,v=1.6
1682562720,5.500e-01,NaN,1
1682562780,5.430e-01,NaN,1
1682562840,5.280e-01,NaN,1
1682562900,4.830e-01,NaN,1
1682562960,4.680e-01,NaN,1
1682563020,4.740e-01,NaN,1
1682563080,4.850e-01,NaN,1
1682563140,4.930e-01,NaN,1
1682563200,5.100e-01,NaN,1
1682563260,5.000e-01,NaN,1
1682563320,4.770e-01,NaN,1
1682563380,4.780e-01,NaN,1
1682563440,4.960e-01,NaN,1
1682563500,5.170e-01,NaN,1
1682563560,5.170e-01,NaN,1
1682563620,5.250e-01,NaN,1
1682563680,4.970e-01,NaN,1
1682563740,4.810e-01,NaN,1
1682563800,5.150e-01,NaN,1
1682563860,5.280e-01,NaN,1
1682563920,5.450e-01,NaN,1
1682563980,6.050e-01,NaN,1
1682564040,6.370e-01,NaN,1
1682564100,6.290e-01,NaN,1
1682564160,6.310e-01,NaN,1
1682564220,6.030e-01,NaN,1
1682564280,5.840e-01,NaN,1
1682564340,5.710e-01,NaN,1
1682564400,5.890e-01,NaN,1
1682564460,5.870e-01,NaN,1
1682564520,5.870e-01,NaN,1
1682564580,5.860e-01,NaN,1
1682564640,5.700e-01,NaN,1
1682564700,5.630e-01,NaN,1
1682564760,5.870e-01,NaN,1
1682564820,5.830e-01,NaN,1
1682564880,5.790e-01,NaN,1
1682564940,5.870e-01,NaN,1
1682565000,5.500e-01,NaN,1
1682565060,5.360e-01,NaN,1
1682565120,5.250e-01,NaN,1
1682565180,5.160e-01,NaN,1
1682565240,5.230e-01,NaN,1
1682565300,5.320e-01,NaN,1
1682565360,5.590e-01,NaN,1
1682565420,5.660e-01,NaN,1
1682565480,5.500e-01,NaN,1
1682565540,5.530e-01,NaN,1
1682565600,5.600e-01,NaN,1
1682565660,5.690e-01,NaN,1
1682565720,5.870e-01,NaN,1
1682565780,6.200e-01,NaN,1
1682565840,6.420e-01,NaN,1
1682565900,6.610e-01,NaN,1
1682565960,6.890e-01,NaN,1
1682566020,7.010e-01,NaN,1
1682566080,7.030e-01,NaN,1
1682566140,6.790e-01,NaN,1
1682566200,6.180e-01,NaN,1
1682566260,5.550e-01,NaN,1
1682566320,5.210e-01,NaN,1
1682566380,4.900e-01,NaN,1
1682566440,4.890e-01,NaN,1
1682566500,4.900e-01,NaN,1
1682566560,4.760e-01,NaN,1
1682566620,4.660e-01,NaN,1
1682566680,4.510e-01,NaN,1
1682566740,4.210e-01,NaN,1
1682566800,4.430e-01,NaN,1
1682566860,4.620e-01,NaN,1
1682566920,4.700e-01,NaN,1
1682566980,4.940e-01,NaN,1
1682567040,5.100e-01,NaN,1
1682567100,4.930e-01,NaN,1
1682567160,4.840e-01,NaN,1
1682567220,4.970e-01,NaN,1
1682567280,4.930e-01,NaN,1
1682567340,5.070e-01,NaN,1
1682567400,5.080e-01,NaN,1
1682567460,5.190e-01,NaN,1
1682567520,5.160e-01,NaN,1
1682567580,5.310e-01,NaN,1
1682567640,5.330e-01,NaN,1
1682567700,5.330e-01,NaN,1
1682567760,5.310e-01,NaN,1
1682567820,5.410e-01,NaN,1
1682567880,5.350e-01,NaN,1
1682567940,5.290e-01,NaN,1
1682568000,5.390e-01,NaN,1
1682568060,5.380e-01,NaN,1
1682568120,5.430e-01,NaN,1
1682568180,5.460e-01,NaN,1
1682568240,5.420e-01,NaN,1
1682568300,5.410e-01,NaN,1
1682568360,5.540e-01,NaN,1
1682568420,5.740e-01,NaN,1
1682568480,6.070e-01,NaN,1
1682568540,6.470e-01,NaN,1
1682568600,6.590e-01,NaN,1
1682568660,6.330e-01,NaN,1
1682568720,6.160e-01,NaN,1
1682568780,5.890e-01,NaN,1
1682568840,5.810e-01,NaN,1
1682568900,5.930e-01,NaN,1
1682568960,6.260e-01,NaN,1
1682569020,6.550e-01,NaN,1
1682569080,6.610e-01,NaN,1
1682569140,6.580e-01,NaN,1
1682569200,6.430e-01,NaN,1
1682569260,6.150e-01,NaN,1
1682569320,5.850e-01,NaN,1
1682569380,5.320e-01,NaN,1
1682569440,5.110e-01,NaN,1
1682569500,4.970e-01,NaN,1
1682569560,4.750e-01,NaN,1
1682569620,5.070e-01,NaN,1
1682569680,5.350e-01,NaN,1
1682569740,5.730e-01,NaN,1
1682569800,6.180e-01,NaN,1
1682569860,6.440e-01,NaN,1
1682569920,6.550e-01,NaN,1
1682569980,6.450e-01,NaN,1
1682570040,6.470e-01,NaN,1
1682570100,6.470e-01,NaN,1
1682570160,6.360e-01,NaN,1
1682570220,6.220e-01,NaN,1
1682570280,6.170e-01,NaN,1
1682570340,6.010e-01,NaN,1
1682570400,5.850e-01,NaN,1
1682570460,5.910e-01,NaN,1
1682570520,5.890e-01,NaN,1
1682570580,5.700e-01,NaN,1
1682570640,5.800e-01,NaN,1
1682570700,5.820e-01,NaN,1
1682570760,5.680e-01,NaN,1
1682570820,5.640e-01,NaN,1
1682570880,5.420e-01,NaN,1
1682570940,5.070e-01,NaN,1
1682571000,5.170e-01,NaN,1
1682571060,5.010e-01,NaN,1
1682571120,5.010e-01,NaN,1
1682571180,4.960e-01,NaN,1
1682571240,5.170e-01,NaN,1
1682571300,5.090e-01,NaN,1
1682571360,4.940e-01,NaN,1
1682571420,5.220e-01,NaN,1
1682571480,5.430e-01,NaN,1
1682571540,5.590e-01,NaN,1
1682571600,5.760e-01,NaN,1
1682571660,5.850e-01,NaN,1
1682571720,5.630e-01,NaN,1
1682571780,5.490e-01,NaN,1
1682571840,5.330e-01,NaN,1
1682571900,NaN,NaN,1
1682575260,NaN,NaN,2
1682575320,NaN,NaN,2
1682575380,NaN,NaN,2
1682575440,NaN,NaN,2
1682575500,NaN,NaN,2
1682578860,NaN,4.070e-01,2
1682578920,NaN,2.000e-01,2
1682578980,NaN,2.000e-01,2
1682579040,NaN,2.000e-01,2
1682579100,NaN,2.000e-01,2
1682579160,NaN,2.000e-01,2
1682579220,NaN,2.000e-01,2
1682579280,NaN,2.000e-01,2
1682579340,NaN,2.000e-01,2
1682579400,NaN,NaN,2
1682579460,NaN,NaN,1
1682579520,NaN,NaN,1
1682579580,NaN,NaN,1
1682579640,NaN,NaN,1
1682579700,5.160e-01,NaN,1
1682579760,7.570e-01,NaN,1
1682579820,1.004e+00,NaN,1
1682579880,1.233e+00,NaN,1
1682579940,1.271e+00,NaN,1
1682580000,NaN,NaN,1
1682580060,NaN,NaN,2
1682580120,NaN,NaN,2
1682580180,NaN,NaN,2
1682580240,NaN,NaN,2
1682580300,NaN,2.000e-01,2
1682580360,NaN,2.000e-01,2
1682580420,NaN,2.000e-01,2
1682580480,NaN,2.000e-01,2
1682580540,NaN,2.000e-01,2
1682580600,NaN,NaN,2
1682580660,NaN,NaN,1
1682580720,NaN,NaN,1
1682580780,NaN,NaN,1
1682580840,NaN,NaN,1
1682580900,1.122e+00,NaN,1
1682580960,1.005e+00,NaN,1
1682581020,9.040e-01,NaN,1
1682581080,8.210e-01,NaN,1
1682581140,8.040e-01,NaN,1
1682581200,NaN,NaN,1
1682581260,NaN,NaN,2
1682581320,NaN,NaN,2
1682581380,NaN,NaN,2
1682581440,NaN,NaN,2
1682581500,NaN,2.000e-01,2
1682581560,NaN,2.000e-01,2
1682581620,NaN,2.000e-01,2
1682581680,NaN,2.000e-01,2
1682581740,NaN,2.000e-01,2
1682581800,NaN,NaN,2
1682581860,NaN,NaN,1
1682581920,NaN,NaN,1
1682581980,NaN,NaN,1
1682582040,NaN,NaN,1
1682582100,8.490e-01,NaN,1
1682582160,8.820e-01,NaN,1
1682582220,9.130e-01,NaN,1
1682582280,9.250e-01,NaN,1
1682582340,9.450e-01,NaN,1
1682582400,NaN,NaN,1
1682582460,NaN,NaN,2
1682582520,NaN,NaN,2
1682582580,NaN,NaN,2
1682582640,NaN,NaN,2
1682582700,NaN,2.000e-01,2
1682582760,NaN,2.000e-01,2
1682582820,NaN,2.000e-01,2
1682582880,NaN,2.000e-01,2
1682582940,NaN,2.000e-01,2
1682583000,NaN,NaN,2
1682583060,NaN,NaN,1
1682583120,NaN,NaN,1
1682583180,NaN,NaN,1
1682583240,NaN,NaN,1
1682583300,1.113e+00,NaN,1
1682583360,1.191e+00,NaN,1
1682583420,1.244e+00,NaN,1
1682583480,1.288e+00,NaN,1
1682583540,1.259e+00,NaN,1
1682583600,NaN,NaN,1
1682583660,NaN,NaN,2
1682583720,NaN,NaN,2
1682583780,NaN,NaN,2
1682583840,NaN,NaN,2
1682583900,NaN,2.000e-01,2
1682583960,NaN,2.000e-01,2
1682584020,NaN,2.000e-01,2
1682584080,NaN,2.000e-01,2
1682584140,NaN,2.000e-01,2
1682584200,NaN,NaN,2
1682584260,NaN,NaN,1
1682584320,NaN,NaN,1
1682584380,NaN,NaN,1
1682584440,NaN,NaN,1
1682584500,NaN,NaN,1
1682584560,1.163e+00,NaN,1
1682584620,1.175e+00,NaN,1
1682584680,1.194e+00,NaN,1
1682584740,1.234e+00,NaN,1
1682584800,NaN,NaN,1
1682584860,NaN,NaN,2
1682584920,NaN,NaN,2
1682584980,NaN,NaN,2
1682585040,NaN,NaN,2
1682585100,NaN,2.000e-01,2
1682585160,NaN,2.000e-01,2
1682585220,NaN,2.000e-01,2
1682585280,NaN,2.000e-01,2
1682585340,NaN,2.000e-01,2
1682585400,NaN,NaN,2
1682585460,NaN,NaN,1
1682585520,NaN,NaN,1
1682585580,NaN,NaN,1
1682585640,NaN,NaN,1
1682585700,1.431e+00,NaN,1
1682585760,1.439e+00,NaN,1
1682585820,1.432e+00,NaN,1
1682585880,1.368e+00,NaN,1
1682585940,1.361e+00,NaN,1
1682586000,NaN,NaN,1
1682586060,NaN,NaN,2
1682586120,NaN,NaN,2
1682586180,NaN,NaN,2
1682586240,NaN,NaN,2
1682586300,NaN,2.000e-01,2
1682586360,NaN,2.000e-01,2
1682586420,NaN,2.000e-01,2
1682586480,NaN,2.000e-01,2
1682586540,NaN,2.000e-01,2
1682586600,NaN,NaN,2
1682586660,NaN,NaN,1
1682586720,NaN,NaN,1
1682586780,NaN,NaN,1
1682586840,NaN,NaN,1
1682586900,1.363e+00,NaN,1
1682586960,1.372e+00,NaN,1
1682587020,1.404e+00,NaN,1
1682587080,1.415e+00,NaN,1
1682587140,1.407e+00,NaN,1
1682587200,NaN,NaN,1
1682587260,NaN,NaN,2
1682587320,NaN,NaN,2
1682587380,NaN,NaN,2
1682587440,NaN,NaN,2
1682587500,NaN,2.000e-01,2
1682587560,NaN,2.000e-01,2
1682587620,NaN,2.000e-01,2
1682587680,NaN,2.000e-01,2
1682587740,NaN,2.000e-01,2
1682587800,NaN,NaN,2
1682587860,NaN,NaN,1
1682587920,NaN,NaN,1
1682587980,NaN,NaN,1
1682588040,NaN,NaN,1
1682588100,1.277e+00,NaN,1
1682588160,1.218e+00,NaN,1
1682588220,1.128e+00,NaN,1
1682588280,1.052e+00,NaN,1
1682588340,1.007e+00,NaN,1
1682588400,NaN,NaN,1
1682588460,NaN,NaN,2
1682588520,NaN,NaN,2
1682588580,NaN,NaN,2
1682588640,NaN,NaN,2
1682588700,NaN,2.000e-01,2
1682588760,NaN,2.000e-01,2
1682588820,NaN,2.000e-01,2
1682588880,NaN,2.000e-01,2
1682588940,NaN,2.000e-01,2
1682589000,NaN,NaN,2
1682589060,NaN,NaN,1
1682589120,NaN,NaN,1
1682589180,NaN,NaN,1
1682589240,NaN,NaN,1
1682589300,9.350e-01,NaN,1
1682589360,9.250e-01,NaN,1
1682589420,9.000e-01,NaN,1
1682589480,9.120e-01,NaN,1
1682589540,9.150e-01,NaN,1
1682589600,NaN,NaN,1
1682589660,NaN,NaN,2
1682589720,NaN,NaN,2
1682589780,NaN,NaN,2
1682589840,NaN,NaN,2
1682589900,NaN,2.000e-01,2
1682589960,NaN,2.000e-01,2
1682590020,NaN,2.000e-01,2
1682590080,NaN,2.000e-01,2
1682590140,NaN,2.000e-01,2
1682590200,NaN,NaN,2
1682590260,NaN,NaN,1
1682590320,NaN,NaN,1
1682590380,NaN,NaN,1
1682590440,NaN,NaN,1
1682590500,9.070e-01,NaN,1
1682590560,8.940e-01,NaN,1
1682590620,8.960e-01,NaN,1
1682590680,8.610e-01,NaN,1
1682590740,8.480e-01,NaN,1
1682590800,NaN,NaN,1
1682590860,NaN,NaN,2
1682590920,NaN,NaN,2
1682590980,NaN,NaN,2
1682591040,NaN,NaN,2
1682591100,NaN,NaN,2
1682591160,NaN,2.000e-01,2
1682591220,NaN,2.000e-01,2
1682591280,NaN,2.000e-01,2
1682591340,NaN,2.000e-01,2
1682591400,NaN,NaN,2
1682591460,NaN,NaN,1
1682591520,NaN,NaN,1
1682591580,NaN,NaN,1
1682591640,NaN,NaN,1
1682591700,NaN,NaN,1
1682591760,9.510e-01,NaN,1
1682591820,9.920e-01,NaN,1
1682591880,1.071e+00,NaN,1
1682591940,1.142e+00,NaN,1
1682592000,NaN,NaN,1
1682592060,NaN,NaN,2
1682592120,NaN,NaN,2
1682592180,NaN,NaN,2
1682592240,NaN,NaN,2
1682592300,NaN,2.000e-01,2
1682592360,NaN,2.000e-01,2
1682592420,NaN,2.000e-01,2
1682592480,NaN,2.000e-01,2
1682592540,NaN,2.000e-01,2
1682592600,NaN,NaN,2
1682592660,NaN,NaN,1
1682592720,NaN,NaN,1
1682592780,NaN,NaN,1
1682592840,NaN,NaN,1
1682592900,1.292e+00,NaN,1
1682592960,1.304e+00,NaN,1
1682593020,1.307e+00,NaN,1
1682593080,1.313e+00,NaN,1
1682593140,1.299e+00,NaN,1
1682593200,NaN,NaN,1
1682593260,NaN,NaN,2
1682593320,NaN,NaN,2
1682593380,NaN,NaN,2
1682593440,NaN,NaN,2
1682593500,NaN,2.000e-01,2
1682593560,NaN,2.000e-01,2
1682593620,NaN,2.000e-01,2
1682593680,NaN,2.000e-01,2
1682593740,NaN,2.000e-01,2
1682593800,NaN,NaN,2
1682593860,NaN,NaN,1
1682593920,NaN,NaN,1
1682593980,NaN,NaN,1
1682594040,NaN,NaN,1
1682594100,1.488e+00,NaN,1
1682594160,1.702e+00,NaN,1
1682594220,1.918e+00,NaN,1
1682594280,2.165e+00,NaN,1
1682594340,2.244e+00,NaN,1
1682594400,NaN,NaN,1
1682594460,NaN,NaN,2
1682594520,NaN,NaN,2
1682594580,NaN,NaN,2
1682594640,NaN,NaN,2
1682594700,NaN,2.000e-01,2
1682594760,NaN,2.000e-01,2
1682594820,NaN,2.000e-01,2
1682594880,NaN,2.000e-01,2
1682594940,NaN,2.000e-01,2
1682595000,NaN,NaN,2
1682595060,NaN,NaN,1
1682595120,NaN,NaN,1
1682595180,NaN,NaN,1
1682595240,NaN,NaN,1
1682595300,2.100e+00,NaN,1
1682595360,1.902e+00,NaN,1
1682595420,1.747e+00,NaN,1
1682595480,1.593e+00,NaN,1
1682595540,1.461e+00,NaN,1
1682595600,NaN,NaN,1
1682595660,NaN,NaN,2
1682595720,NaN,NaN,2
1682595780,NaN,NaN,2
1682595840,NaN,NaN,2
1682595900,NaN,2.000e-01,2
1682595960,NaN,2.000e-01,2
1682596020,NaN,2.000e-01,2
1682596080,NaN,2.000e-01,2
1682596140,NaN,2.000e-01,2
1682596200,NaN,NaN,2
1682596260,NaN,NaN,1
1682596320,NaN,NaN,1
1682596380,NaN,NaN,1
1682596440,NaN,NaN,1
1682596500,1.286e+00,NaN,1
1682596560,1.242e+00,NaN,1
1682596620,1.212e+00,NaN,1
1682596680,1.131e+00,NaN,1
1682596740,1.098e+00,NaN,1
1682596800,NaN,NaN,1
1682596860,NaN,NaN,2
1682596920,NaN,NaN,2
1682596980,NaN,NaN,2
1682597040,NaN,NaN,2
1682597100,NaN,2.000e-01,2
1682597160,NaN,2.000e-01,2
1682597220,NaN,2.000e-01,2
1682597280,NaN,2.000e-01,2
1682597340,NaN,2.000e-01,2
1682597400,NaN,NaN,2
1682597460,NaN,NaN,1
1682597520,NaN,NaN,1
1682597580,NaN,NaN,1
1682597640,NaN,NaN,1
1682597700,1.070e+00,NaN,1
1682597760,1.113e+00,NaN,1
1682597820,1.158e+00,NaN,1
1682597880,1.187e+00,NaN,1
1682597940,1.179e+00,NaN,1
1682598000,NaN,NaN,1
1682598060,NaN,NaN,2
1682598120,NaN,NaN,2
1682598180,NaN,NaN,2
1682598240,NaN,NaN,2
1682598300,NaN,2.000e-01,2
1682598360,NaN,2.000e-01,2
1682598420,NaN,2.000e-01,2
1682598480,NaN,2.000e-01,2
1682598540,NaN,2.000e-01,2
1682598600,NaN,NaN,2
1682598660,NaN,NaN,1
1682598720,NaN,NaN,1
1682598780,NaN,NaN,1
1682598840,NaN,NaN,1
1682598900,1.165e+00,NaN,1
1682598960,1.173e+00,NaN,1
1682599020,1.197e+00,NaN,1
1682599080,1.206e+00,NaN,1
1682599140,1.210e+00,NaN,1
1682599200,NaN,NaN,1
1682599260,NaN,NaN,2
1682599320,NaN,NaN,2
1682599380,NaN,NaN,2
1682599440,NaN,NaN,2
1682599500,NaN,2.000e-01,2
1682599560,NaN,2.000e-01,2
1682599620,NaN,2.000e-01,2
1682599680,NaN,2.000e-01,2
1682599740,NaN,4.120e-01,2
1682599800,NaN,NaN,2
1682599860,NaN,NaN,1
1682599920,NaN,NaN,1
1682599980,NaN,NaN,1
1682600040,NaN,NaN,1
1682600100,1.531e+00,NaN,1
1682600160,1.704e+00,NaN,1
1682600220,1.891e+00,NaN,1
1682600280,2.092e+00,NaN,1
1682600340,2.128e+00,NaN,1
1682600400,NaN,NaN,1
1682600460,NaN,NaN,2
1682600520,NaN,NaN,2
1682600580,NaN,NaN,2
1682600640,NaN,NaN,2
1682600700,NaN,6.790e-01,2
1682600760,NaN,7.470e-01,2
1682600820,NaN,7.560e-01,2
1682600880,NaN,7.270e-01,2
1682600940,NaN,7.120e-01,2
1682601000,NaN,NaN,2
1682601060,NaN,NaN,1
1682601120,NaN,NaN,1
1682601180,NaN,NaN,1
1682601240,NaN,NaN,1
1682601300,2.113e+00,NaN,1
1682601360,2.025e+00,NaN,1
1682601420,1.899e+00,NaN,1
1682601480,1.757e+00,NaN,1
1682601540,1.748e+00,NaN,1
1682601600,NaN,NaN,1
1682601660,NaN,NaN,2
1682601720,NaN,NaN,2
1682601780,NaN,NaN,2
1682601840,NaN,NaN,2
1682601900,NaN,6.020e-01,2
1682601960,NaN,5.650e-01,2
1682602020,NaN,5.500e-01,2
1682602080,NaN,5.570e-01,2
1682602140,NaN,5.650e-01,2
1682602200,NaN,NaN,2
1682602260,NaN,NaN,1
1682602320,NaN,NaN,1
1682602380,NaN,NaN,1
1682602440,NaN,NaN,1
1682602500,1.852e+00,NaN,1
1682602560,1.931e+00,NaN,1
1682602620,2.007e+00,NaN,1
1682602680,2.095e+00,NaN,1
1682602740,2.108e+00,NaN,1
1682602800,NaN,NaN,1
1682602860,NaN,NaN,2
1682602920,NaN,NaN,2
1682602980,NaN,NaN,2
1682603040,NaN,NaN,2
1682603100,NaN,5.810e-01,2
1682603160,NaN,6.170e-01,2
1682603220,NaN,6.510e-01,2
1682603280,NaN,6.890e-01,2
1682603340,NaN,7.220e-01,2
1682603400,NaN,NaN,2
1682603460,NaN,NaN,1
1682603520,NaN,NaN,1
1682603580,NaN,NaN,1
1682603640,NaN,NaN,1
1682603700,2.170e+00,NaN,1
1682603760,2.155e+00,NaN,1
1682603820,2.171e+00,NaN,1
1682603880,2.133e+00,NaN,1
1682603940,2.104e+00,NaN,1
1682604000,NaN,NaN,1
1682604060,NaN,NaN,2
1682604120,NaN,NaN,2
1682604180,NaN,NaN,2
1682604240,NaN,NaN,2
1682604300,NaN,7.140e-01,2
1682604360,NaN,6.860e-01,2
1682604420,NaN,6.780e-01,2
1682604480,NaN,6.660e-01,2
1682604540,NaN,6.560e-01,2
1682604600,NaN,NaN,2
1682604660,NaN,NaN,1
1682604720,NaN,NaN,1
1682604780,NaN,NaN,1
1682604840,NaN,NaN,1
1682604900,1.820e+00,NaN,1
1682604960,1.698e+00,NaN,1
1682605020,1.616e+00,NaN,1
1682605080,1.536e+00,NaN,1
1682605140,1.525e+00,NaN,1
1682605200,NaN,NaN,1
1682605260,NaN,NaN,2
1682605320,NaN,NaN,2
1682605380,NaN,NaN,2
1682605440,NaN,NaN,2
1682605500,NaN,5.740e-01,2
1682605560,NaN,5.610e-01,2
1682605620,NaN,5.540e-01,2
1682605680,NaN,5.380e-01,2
1682605740,NaN,5.160e-01,2
1682605800,NaN,NaN,2
1682605860,NaN,NaN,1
1682605920,NaN,NaN,1
1682605980,NaN,NaN,1
1682606040,NaN,NaN,1
1682606100,1.412e+00,NaN,1
1682606160,1.392e+00,NaN,1
1682606220,1.328e+00,NaN,1
1682606280,1.286e+00,NaN,1
1682606340,1.248e+00,NaN,1
1682606400,NaN,NaN,1
1682606460,NaN,NaN,2
1682606520,NaN,NaN,2
1682606580,NaN,NaN,2
1682606640,NaN,NaN,2
1682606700,NaN,4.790e-01,2
1682606760,NaN,4.710e-01,2
1682606820,NaN,4.750e-01,2
1682606880,NaN,4.670e-01,2
1682606940,NaN,4.570e-01,2
1682607000,NaN,NaN,2
1682607060,NaN,NaN,1
1682607120,NaN,NaN,1
1682607180,NaN,NaN,1
1682607240,NaN,NaN,1
1682607300,1.194e+00,NaN,1
1682607360,1.116e+00,NaN,1
1682607420,1.025e+00,NaN,1
1682607480,9.160e-01,NaN,1
1682607540,8.360e-01,NaN,1
1682607600,NaN,NaN,1
1682607660,NaN,NaN,2
1682607720,NaN,NaN,2
1682607780,NaN,NaN,2
1682607840,NaN,NaN,2
1682607900,NaN,4.440e-01,2
1682607960,NaN,4.230e-01,2
1682608020,NaN,4.350e-01,2
1682608080,NaN,4.100e-01,2
1682608140,NaN,2.000e-01,2
1682608200,NaN,NaN,2
1682608260,NaN,NaN,1
1682608320,NaN,NaN,1
1682608380,NaN,NaN,1
1682608440,NaN,NaN,1
1682608500,7.590e-01,NaN,1
1682608560,7.480e-01,NaN,1
1682608620,7.120e-01,NaN,1
1682608680,6.860e-01,NaN,1
1682608740,6.890e-01,NaN,1
1682608800,NaN,NaN,1
1682608860,NaN,NaN,2
1682608920,NaN,NaN,2
1682608980,NaN,NaN,2
1682609040,NaN,NaN,2
1682609100,NaN,2.000e-01,2
1682609160,NaN,2.000e-01,2
1682609220,NaN,2.000e-01,2
1682609280,NaN,4.040e-01,2
1682609340,NaN,4.080e-01,2
1682609400,NaN,NaN,2
1682609460,NaN,NaN,1
1682609520,NaN,NaN,1
1682609580,NaN,NaN,1
1682609640,NaN,NaN,1
1682609700,7.600e-01,NaN,1
1682609760,7.880e-01,NaN,1
1682609820,8.010e-01,NaN,1
1682609880,8.300e-01,NaN,1
1682609940,8.220e-01,NaN,1
1682610000,NaN,NaN,1
1682610060,NaN,NaN,2
1682610120,NaN,NaN,2
1682610180,NaN,NaN,2
1682610240,NaN,NaN,2
1682610300,NaN,4.200e-01,2
1682610360,NaN,2.000e-01,2
1682610420,NaN,2.000e-01,2
1682610480,NaN,2.000e-01,2
1682610540,NaN,2.000e-01,2
1682610600,NaN,NaN,2
1682610660,NaN,NaN,1
1682610720,NaN,NaN,1
1682610780,NaN,NaN,1
1682610840,NaN,NaN,1
1682610900,6.980e-01,NaN,1
1682610960,6.490e-01,NaN,1
1682611020,5.820e-01,NaN,1
1682611080,5.630e-01,NaN,1
1682611140,5.900e-01,NaN,1
1682611200,NaN,NaN,1
1682611260,NaN,NaN,2
1682611320,NaN,NaN,2
1682611380,NaN,NaN,2
1682611440,NaN,NaN,2
1682611500,NaN,2.000e-01,2
1682611560,NaN,2.000e-01,2
1682611620,NaN,2.000e-01,2
1682611680,NaN,2.000e-01,2
1682611740,NaN,2.000e-01,2
1682611800,NaN,NaN,2
1682611860,NaN,NaN,1
1682611920,NaN,NaN,1
1682611980,NaN,NaN,1
1682612040,NaN,NaN,1
1682612100,5.820e-01,NaN,1
1682612160,5.590e-01,NaN,1
1682612220,5.410e-01,NaN,1
1682612280,5.240e-01,NaN,1
1682612340,5.190e-01,NaN,1
1682612400,NaN,NaN,1
1682612460,NaN,NaN,2
1682612520,NaN,NaN,2
1682612580,NaN,NaN,2
1682612640,NaN,NaN,2
1682612700,NaN,2.000e-01,2
1682612760,NaN,2.000e-01,2
1682612820,NaN,2.000e-01,2
1682612880,NaN,2.000e-01,2
1682612940,NaN,2.000e-01,2
1682613000,NaN,NaN,2
1682613060,NaN,NaN,1
1682613120,NaN,NaN,1
1682613180,NaN,NaN,1
1682613240,NaN,NaN,1
1682613300,4.960e-01,NaN,1
1682613360,4.900e-01,NaN,1
1682613420,4.760e-01,NaN,1
1682613480,4.950e-01,NaN,1
1682613540,4.900e-01,NaN,1
1682613600,NaN,NaN,1
1682613660,NaN,NaN,2
1682613720,NaN,NaN,2
1682613780,NaN,NaN,2
1682613840,NaN,NaN,2
1682613900,NaN,2.000e-01,2
1682613960,NaN,2.000e-01,2
1682614020,NaN,4.100e-01,2
1682614080,NaN,4.300e-01,2
1682614140,NaN,4.280e-01,2
1682614200,NaN,NaN,2
1682614260,NaN,NaN,1
1682614320,NaN,NaN,1
1682614380,NaN,NaN,1
1682614440,NaN,NaN,1
1682614500,4.820e-01,NaN,1
1682614560,4.580e-01,NaN,1
1682614620,4.620e-01,NaN,1
1682614680,4.600e-01,NaN,1
1682614740,4.560e-01,NaN,1
1682614800,NaN,NaN,1
1682614860,NaN,NaN,2
1682614920,NaN,NaN,2
1682614980,NaN,NaN,2
1682615040,NaN,NaN,2
1682615100,NaN,2.000e-01,2
1682615160,NaN,2.000e-01,2
1682615220,NaN,2.000e-01,2
1682615280,NaN,2.000e-01,2
1682615340,NaN,2.000e-01,2
1682615400,NaN,NaN,2
1682615460,NaN,NaN,1
1682615520,NaN,NaN,1
1682615580,NaN,NaN,1
1682615640,NaN,NaN,1
1682615700,4.900e-01,NaN,1
1682615760,4.810e-01,NaN,1
1682615820,4.770e-01,NaN,1
1682615880,4.810e-01,NaN,1
1682615940,4.780e-01,NaN,1
1682616000,NaN,NaN,1
1682616060,NaN,NaN,2
1682616120,NaN,NaN,2
1682616180,NaN,NaN,2
1682616240,NaN,NaN,2
1682616300,NaN,2.000e-01,2
1682616360,NaN,2.000e-01,2
1682616420,NaN,2.000e-01,2
1682616480,NaN,2.000e-01,2
1682616540,NaN,2.000e-01,2
1682616600,NaN,NaN,2
1682616660,NaN,NaN,1
1682616720,NaN,NaN,1
1682616780,NaN,NaN,1
1682616840,NaN,NaN,1
1682616900,4.610e-01,NaN,1
1682616960,4.480e-01,NaN,1
1682617020,4.430e-01,NaN,1
1682617080,4.390e-01,NaN,1
1682617140,4.460e-01,NaN,1
1682617200,NaN,NaN,1
1682617260,NaN,NaN,2
1682617320,NaN,NaN,2
1682617380,NaN,NaN,2
1682617440,NaN,NaN,2
1682617500,NaN,NaN,2
1682617560,NaN,2.000e-01,2
1682617620,NaN,2.000e-01,2
1682617680,NaN,2.000e-01,2
1682617740,NaN,2.000e-01,2
1682617800,NaN,NaN,2
1682617860,NaN,NaN,1
1682617920,NaN,NaN,1
1682617980,NaN,NaN,1
1682618040,NaN,NaN,1
1682618100,4.440e-01,NaN,1
1682618160,4.540e-01,NaN,1
1682618220,4.450e-01,NaN,1
1682618280,4.350e-01,NaN,1
1682618340,4.190e-01,NaN,1
1682618400,NaN,NaN,1
1682618460,NaN,NaN,2
1682618520,NaN,NaN,2
1682618580,NaN,NaN,2
1682618640,NaN,NaN,2
1682618700,NaN,NaN,2
1682618760,NaN,2.000e-01,2
1682618820,NaN,2.000e-01,2
1682618880,NaN,2.000e-01,2
1682618940,NaN,2.000e-01,2
1682619000,NaN,NaN,2
1682619060,NaN,NaN,1
1682619120,NaN,NaN,1
1682619180,NaN,NaN,1
1682619240,NaN,NaN,1
1682619300,4.650e-01,NaN,1
