"day_mountain","ch4.day","co.day","co2.day","h2s.day","so2.day","nox.day","benzene.day","ethene.day","1_3-butadiene.day","ethane.day","total_radioactivity.day","wsp_ms.day","wdr_deg.day","wind_SE.day","wind_SW.day","wind_NW.day","wind_bin.day","ch4.night","co.night","co2.night","h2s.night","so2.night","nox.night","benzene.night","ethene.night","1_3-butadiene.night","ethane.night","total_radioactivity.night","wsp_ms.night","wdr_deg.night","wind_SE.night","wind_SW.night","wind_NW.night","wind_bin.night","closest.flare","distToLovi_flare","inv_dist_mean","inv_dist2_mean","weighted.count","weighted.count2","n_flare_50","n_flare_40","n_flare_30","n_flare_20","n_flare_10","n_flare_5","idw2_imputed_methane_eq","idw2_methane_eq","idw2_total_imputed_methane_eq","idw2_total_methane_eq","idw_total_imputed_methane_eq","idw_total_methane_eq","idw2_median_methane_eq_interp","idw2_median_imputed_methane_eq_interp","imputed_methane_eq_50","imputed_methane_eq_40","imputed_methane_eq_30","imputed_methane_eq_20","imputed_methane_eq_10","imputed_methane_eq_5","methane_eq_median","methane_eq","yearmonth","closest_well_5","mean_dist_well_5","weighted_count_wells_5","weighted_monthly_oil_5","weighted_monthly_gas_5","monthly_oil_5","monthly_gas_5","closest_well_10","mean_dist_well_10","weighted_count_wells_10","weighted_monthly_oil_10","weighted_monthly_gas_10","monthly_oil_10","monthly_gas_10","closest_well_20","mean_dist_well_20","weighted_count_wells_20","weighted_monthly_oil_20","weighted_monthly_gas_20","monthly_oil_20","monthly_gas_20","closest_well_30","mean_dist_well_30","weighted_count_wells_30","weighted_monthly_oil_30","weighted_monthly_gas_30","monthly_oil_30","monthly_gas_30","closest_well_40","mean_dist_well_40","weighted_count_wells_40","weighted_monthly_oil_40","weighted_monthly_gas_40","monthly_oil_40","monthly_gas_40","closest_well_50","mean_dist_well_50","weighted_count_wells_50","weighted_monthly_oil_50","weighted_monthly_gas_50","monthly_oil_50","monthly_gas_50","Factor1.day","Factor2.day","Factor3.day","Factor4.day","Factor5.day","Factor1.night","Factor2.night","Factor3.night","Factor4.night","Factor5.night","flare_wd_day_5","flare_wd_night_5","flare_wd_day_10","flare_wd_night_10","flare_wd_day_20","flare_wd_night_20","flare_wd_day_30","flare_wd_night_30","flare_wd_day_40","flare_wd_night_40","flare_wd_day_50","flare_wd_night_50"
2023-05-30,3194.97272727273,198.503636363636,433.459090909091,0.940371011586453,0.521324420677362,22.2658181818182,1.14993636363636,1.15191818181818,0.0129409090909091,184.917272727273,32.9181818181818,0.688431557066762,104.921064281745,0,0,0,"E",3831.95,188.0425,433.2625,0.737553615196078,0.216316666666667,20.59625,1.402125,1.40025,0.010885,252.9275,35.725,0.795337347588444,162.157403000662,1,0,0,"S",9.38544303192107,35.8004401054116,0.0380587830329659,0.00217732106746686,129.399862312084,7.40289162938734,34,15,10,8,2,0,0.0998662274528104,0.044465960822338,0.739298859268902,0.329176689164351,11.4728742384287,4.85093329476739,0.239033894483994,0.0588203102304893,0.0551042260899306,0.05593795,0.245328376,0.245328376,0.245328376,NA,0.063446176,NA,"2023-05",0.198707945017535,3.47459113951107,8088.2593100033,92083.5184296112,859900.261444589,234593,1894166,0.198707945017535,6.48191987102233,14512.5852622626,345928.199590967,2567259.4098431,2074874,14606015,0.198707945017535,11.9432029578653,22617.2744534806,636358.932322115,4054116.40317042,6223433,36180115,0.198707945017535,18.1856269502388,28660.2531221741,847530.863360654,5084603.76347958,11728497,62944311,0.198707945017535,25.7317800123667,35969.2128401657,1139226.4229125,6770432.4699761,22019408,122554154,0.198707945017535,33.3988863626527,44165.4650211349,1445495.55887082,8339057.72363134,35896893,193519097,0.0609352232263696,0.0489124875476664,0.0222510911505268,0.0484892680105732,0.048676041205108,0.0725107083899775,0.0557844600513407,0.0295548832694313,0.0606894525476898,0.0646588899966106,0,0,1,0,4,1,5,2,7,3,13,15
2023-05-31,2212.88125,NA,422.668125,NA,NA,NA,0.28975625,0.272873125,0.0070936875,37.06625,NA,NA,NA,NA,NA,NA,NA,2461.2,NA,425.453333333333,NA,NA,NA,0.564133333333333,0.248126666666667,0.0071,70.5733333333333,NA,NA,NA,NA,NA,NA,NA,9.90661436351941,31.1467247837712,0.0424267230369119,0.00246232479126382,84.8534460738238,4.92464958252763,20,14,7,6,1,0,0.075972296221259,0.012233101295843,0.374136936869689,0.0602437371895916,6.44910059248368,1.26136789770632,0.0495495427779973,0.0742753590615197,0.0680144187062978,0.0680144187062978,0.049123586,0.049123586,NA,NA,0.053510299,NA,"2023-05",0.198707945017535,3.47459113951107,8088.2593100033,92083.5184296112,859900.261444589,234593,1894166,0.198707945017535,6.48191987102233,14512.5852622626,345928.199590967,2567259.4098431,2074874,14606015,0.198707945017535,11.9432029578653,22617.2744534806,636358.932322115,4054116.40317042,6223433,36180115,0.198707945017535,18.1856269502388,28660.2531221741,847530.863360654,5084603.76347958,11728497,62944311,0.198707945017535,25.7317800123667,35969.2128401657,1139226.4229125,6770432.4699761,22019408,122554154,0.198707945017535,33.3988863626527,44165.4650211349,1445495.55887082,8339057.72363134,35896893,193519097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,2069.53,NA,423.108,NA,NA,NA,0.128636,0.195072,0.006999,18.5456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4617257774757,38.0175035444451,0.0282531494949283,0.000883867343611791,56.5062989898566,1.76773468722358,20,8,4,1,0,0,0.0848620789562536,0.0101525201234591,0.150013640600876,0.0179469619849741,4.80876189227606,0.8171107364583,0.121447322434059,0.089107913981115,0.0798932798206806,0.073710735887289,NA,NA,NA,NA,0.112667531,NA,"2023-06",0.198707945017535,3.50819143521166,7958.63049604531,80667.6603229571,788657.47062965,211419,1751003,0.198707945017535,6.47733730379795,14299.563710392,295059.469699754,2368846.05539793,1752806,13260038,0.198707945017535,12.0036077739526,22501.9784985252,588291.729012638,3808340.75838347,5924442,34118457,0.198707945017535,18.1663313506479,28504.9529669187,771310.5872456,4740282.80484628,10683068,58313131,0.198707945017535,25.7518786896283,35834.4064490262,1035836.45162078,6252005.71197395,20049821,111767583,0.198707945017535,33.4074885841694,44031.3185989611,1330718.86689499,7774613.66204183,33389793,180490322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-02,2168.12916666667,NA,423.208333333333,0.721331755050505,0.57395310828877,6.4774,0.28639,0.28914875,0.00780825,29.82175,NA,0.395025142090693,71.2052860976212,0,0,0,"E",2263.66666666667,NA,423.516666666667,0.649465992647059,0.471827777777778,11.2723333333333,0.424966666666667,0.480783333333333,0.0090075,40.7116666666667,NA,1.27721545769218,145.334210132235,1,0,0,"SE",9.80763748525567,32.3707504657562,0.0380703019275788,0.00188650416856624,72.3335736623998,3.58435792027586,19,14,8,5,1,0,0.0582083758827513,0.0115018062824041,0.208639653121734,0.0412265904458137,4.5241800409269,1.00075141019395,0.0660073621850083,0.0447886005387298,0.0692559257149696,0.0617171749472618,0.0563152225,0.074787858,NA,NA,0.055947525,NA,"2023-06",0.198707945017535,3.50819143521166,7958.63049604531,80667.6603229571,788657.47062965,211419,1751003,0.198707945017535,6.47733730379795,14299.563710392,295059.469699754,2368846.05539793,1752806,13260038,0.198707945017535,12.0036077739526,22501.9784985252,588291.729012638,3808340.75838347,5924442,34118457,0.198707945017535,18.1663313506479,28504.9529669187,771310.5872456,4740282.80484628,10683068,58313131,0.198707945017535,25.7518786896283,35834.4064490262,1035836.45162078,6252005.71197395,20049821,111767583,0.198707945017535,33.4074885841694,44031.3185989611,1330718.86689499,7774613.66204183,33389793,180490322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,3,1,5,1,6,3
2023-06-03,2561.31304347826,NA,426.60652173913,0.78683779178338,0.434410578796736,7.51921739130435,0.531760869565217,0.328408260869565,0.00798778260869565,83.1987826086957,NA,1.60687374950368,51.1272000599864,0,0,0,"NE",3103.23333333333,NA,428.085,1.1239091503268,0.457303444989107,7.85816666666667,0.75345,0.3317,0.006999,158.551666666667,NA,1.00899306062134,319.84291587495,0,0,1,"NW",11.4346636074784,36.3495216440447,0.0322563671761908,0.00130905041344949,109.671648399049,4.45077140572828,34,17,13,4,0,0,0.0622803923921558,0.0191765354131365,0.277195789596544,0.0853503754777235,6.27383522381002,2.66452624770374,0.0536156174040712,0.0623911959351071,0.0467543027945023,0.0495783574879169,0.046196611,0.055013461,NA,NA,0.04300927,NA,"2023-06",0.198707945017535,3.50819143521166,7958.63049604531,80667.6603229571,788657.47062965,211419,1751003,0.198707945017535,6.47733730379795,14299.563710392,295059.469699754,2368846.05539793,1752806,13260038,0.198707945017535,12.0036077739526,22501.9784985252,588291.729012638,3808340.75838347,5924442,34118457,0.198707945017535,18.1663313506479,28504.9529669187,771310.5872456,4740282.80484628,10683068,58313131,0.198707945017535,25.7518786896283,35834.4064490262,1035836.45162078,6252005.71197395,20049821,111767583,0.198707945017535,33.4074885841694,44031.3185989611,1330718.86689499,7774613.66204183,33389793,180490322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,0,2,0,2,1,2
2023-06-04,2210.77916666667,NA,426.602083333333,0.750631598194833,0.263218568586855,5.78529166666667,0.477355,0.188108333333333,0.006999,35.7421666666667,NA,0.749344045813751,36.1250492093532,0,0,0,"NE",2297,NA,435.74,1.05636353874883,0.206971428571429,7.6445,0.556733333333333,0.169406666666667,0.006999,43.8233333333333,NA,2.08507243208529,344.135968695936,0,0,1,"N",5.73523717193117,36.9890311055984,0.0364246830308471,0.00228610871175058,127.486390607965,8.00138049112704,35,16,8,6,1,0,0.0728736294357408,0.0060037240799438,0.583089636884758,0.048038080727372,7.38349634812937,1.81360384755872,0.0392804517951074,0.0512938249717574,0.045362077653408,0.0461892280727624,0.050926457,NA,NA,NA,0.04047883,NA,"2023-06",0.198707945017535,3.50819143521166,7958.63049604531,80667.6603229571,788657.47062965,211419,1751003,0.198707945017535,6.47733730379795,14299.563710392,295059.469699754,2368846.05539793,1752806,13260038,0.198707945017535,12.0036077739526,22501.9784985252,588291.729012638,3808340.75838347,5924442,34118457,0.198707945017535,18.1663313506479,28504.9529669187,771310.5872456,4740282.80484628,10683068,58313131,0.198707945017535,25.7518786896283,35834.4064490262,1035836.45162078,6252005.71197395,20049821,111767583,0.198707945017535,33.4074885841694,44031.3185989611,1330718.86689499,7774613.66204183,33389793,180490322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,0,3,0,3,0,3
2023-06-05,2158.25833333333,NA,421.893333333333,0.700554976851852,0.376568599033816,5.65482608695652,0.356240833333333,0.12433875,0.006999,33.5834166666667,NA,2.83720124956228,68.61583580019,0,0,0,"E",2237.08333333333,NA,423.225,0.998331018518518,0.378148888888889,8.72983333333333,0.419516666666667,0.266673333333333,0.006999,42.5016666666667,NA,4.74906643689751,83.9997505368983,0,0,0,"E",5.76621505079017,27.9059606319385,0.0582341474922207,0.00551245332921215,122.291709733664,11.5761519913455,21,14,10,9,3,0,0.0991803337879526,0.00339641116145997,1.14812661848172,0.0393173718301629,10.1634865275394,0.78784330549032,0.0373367732631909,0.115520417404913,0.0545418672263622,0.0607196222990751,0.035768897,0.035768897,NA,NA,0.0469941415,NA,"2023-06",0.198707945017535,3.50819143521166,7958.63049604531,80667.6603229571,788657.47062965,211419,1751003,0.198707945017535,6.47733730379795,14299.563710392,295059.469699754,2368846.05539793,1752806,13260038,0.198707945017535,12.0036077739526,22501.9784985252,588291.729012638,3808340.75838347,5924442,34118457,0.198707945017535,18.1663313506479,28504.9529669187,771310.5872456,4740282.80484628,10683068,58313131,0.198707945017535,25.7518786896283,35834.4064490262,1035836.45162078,6252005.71197395,20049821,111767583,0.198707945017535,33.4074885841694,44031.3185989611,1330718.86689499,7774613.66204183,33389793,180490322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,2,2,3,2,3,3,5,3,6
2023-06-06,2306.92173913043,143.253076923077,419.033913043478,0.714474158141517,0.377560215970446,11.898,0.495227826086957,0.339001304347826,0.0100164347826087,53.3026086956522,17.9153846153846,2.13434035983745,126.143623561052,0,0,0,"SE",2647.53333333333,NA,422.901666666667,1.27195424836601,0.26016339869281,13.053,1.13603333333333,0.473416666666667,0.0185658333333333,119.181666666667,NA,2.31012138912209,97.4348548840013,0,0,0,"E",36.5075909788996,45.1819493406838,0.0223194477318887,0.000502666956025504,33.479171597833,0.754000434038256,15,2,0,0,0,0,0.084554892733209,0.0215583374442303,0.0637544258208978,0.0162549957900929,2.82481182406068,0.731000711517657,0.058108833870645,0.0942204689694532,0.0953777804970741,0.0841202625206145,NA,NA,NA,NA,0.056863107,NA,"2023-06",0.198707945017535,3.50819143521166,7958.63049604531,80667.6603229571,788657.47062965,211419,1751003,0.198707945017535,6.47733730379795,14299.563710392,295059.469699754,2368846.05539793,1752806,13260038,0.198707945017535,12.0036077739526,22501.9784985252,588291.729012638,3808340.75838347,5924442,34118457,0.198707945017535,18.1663313506479,28504.9529669187,771310.5872456,4740282.80484628,10683068,58313131,0.198707945017535,25.7518786896283,35834.4064490262,1035836.45162078,6252005.71197395,20049821,111767583,0.198707945017535,33.4074885841694,44031.3185989611,1330718.86689499,7774613.66204183,33389793,180490322,0.0059597707502995,0.0179608134607615,0.00152548139996367,0.0112517452074797,0.00280229627811398,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,2,11,10
2023-06-07,2144.52272727273,129.348181818182,422.662272727273,0.434574568160598,0.334729536258948,4.55440909090909,0.243614545454545,0.176835454545455,0.00741859090909091,28.0271363636364,17.0318181818182,1.04316047322413,68.5927903535838,0,0,0,"E",2067.26666666667,105.956666666667,423.006666666667,0.341250441176471,0.2,4.23816666666667,0.174558333333333,0.104846666666667,0.006999,19.4538333333333,22.3833333333333,2.65091534306826,2.40472350056581,0,0,1,"N",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,"2023-06",0.198707945017535,3.50819143521166,7958.63049604531,80667.6603229571,788657.47062965,211419,1751003,0.198707945017535,6.47733730379795,14299.563710392,295059.469699754,2368846.05539793,1752806,13260038,0.198707945017535,12.0036077739526,22501.9784985252,588291.729012638,3808340.75838347,5924442,34118457,0.198707945017535,18.1663313506479,28504.9529669187,771310.5872456,4740282.80484628,10683068,58313131,0.198707945017535,25.7518786896283,35834.4064490262,1035836.45162078,6252005.71197395,20049821,111767583,0.198707945017535,33.4074885841694,44031.3185989611,1330718.86689499,7774613.66204183,33389793,180490322,0.00960028340445741,0.0339554511886941,0.00209617999983871,0.0110657292501628,0.00974658457420161,0.00976364810039067,0.0373704589459802,0.000232273575122437,0.00677630408773803,0.00932560838393063,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-08,2412.50526315789,143.136842105263,427.734210526316,0.565083877995643,0.405431759545924,10.1606842105263,0.583462631578947,0.740301052631579,0.0115496842105263,60.9353157894737,18.5210526315789,3.38079823172918,162.174793645816,1,0,0,"S",2532.05,154.685,429.963333333333,0.677135294117647,0.258422794117647,14.6733333333333,0.906633333333333,1.5028,0.0146858333333333,75.48,20.2833333333333,3.09830131575373,191.335628496349,1,0,0,"S",5.71769997594106,31.8426817307621,0.0500631598896014,0.00434339901183435,120.151583735044,10.4241576284024,24,14,8,7,4,0,0.0876316359753914,0.00265333884858637,0.913485986642261,0.0276588223992282,9.64837115663024,0.915687828821798,0.063325337906891,0.0857328924180374,0.0576672695385313,0.0602775551378727,0.070170806,NA,NA,NA,0.0511854275,NA,"2023-06",0.198707945017535,3.50819143521166,7958.63049604531,80667.6603229571,788657.47062965,211419,1751003,0.198707945017535,6.47733730379795,14299.563710392,295059.469699754,2368846.05539793,1752806,13260038,0.198707945017535,12.0036077739526,22501.9784985252,588291.729012638,3808340.75838347,5924442,34118457,0.198707945017535,18.1663313506479,28504.9529669187,771310.5872456,4740282.80484628,10683068,58313131,0.198707945017535,25.7518786896283,35834.4064490262,1035836.45162078,6252005.71197395,20049821,111767583,0.198707945017535,33.4074885841694,44031.3185989611,1330718.86689499,7774613.66204183,33389793,180490322,0.019555292356505,0.0417820836849638,0.0173676550614616,0.0277888663939459,0.0175935579479947,0.0320795521996995,0.0448419913382615,0.0393091688942774,0.0535204493538745,0.0252618477546039,0,0,0,0,0,0,0,0,1,1,4,2
2023-06-09,2700.48695652174,162.164347826087,433.659130434783,1.01496496549722,0.486395269926152,15.8878695652174,0.99926652173913,0.703387391304348,0.0101761739130435,108.515347826087,26.7695652173913,1.34663407134117,254.312184622718,0,1,0,"W",3672.72,213.218,445.146,1.28805555555556,0.368280718954248,30.3118,2.22078,1.43798,0.0124354,262.004,44.82,0.265356315308195,156.860218474899,1,0,0,"SE",5.89616460076124,34.4372493179287,0.045935635690517,0.00395080332645414,146.994034209655,12.6425706446533,32,15,11,8,4,0,0.0523648999603291,0.0103016111831573,0.66202694704866,0.130238847136816,7.72705513630751,2.28092188697087,0.0336997319591633,0.0422078776007166,0.0468074286474895,0.0423993729054928,0.0301442345,0.033599004,0.033599004,NA,0.049472133,NA,"2023-06",0.198707945017535,3.50819143521166,7958.63049604531,80667.6603229571,788657.47062965,211419,1751003,0.198707945017535,6.47733730379795,14299.563710392,295059.469699754,2368846.05539793,1752806,13260038,0.198707945017535,12.0036077739526,22501.9784985252,588291.729012638,3808340.75838347,5924442,34118457,0.198707945017535,18.1663313506479,28504.9529669187,771310.5872456,4740282.80484628,10683068,58313131,0.198707945017535,25.7518786896283,35834.4064490262,1035836.45162078,6252005.71197395,20049821,111767583,0.198707945017535,33.4074885841694,44031.3185989611,1330718.86689499,7774613.66204183,33389793,180490322,0.0359697395932671,0.0637109992471327,0.0125614369284768,0.0306610881491425,0.0375383885382978,0.0887225080272396,0.0930226237374059,0.0234788027625186,0.0585612005369361,0.0865417682974066,0,0,0,2,0,3,0,4,0,6,0,13
2023-06-10,2450.14545454545,114.795909090909,424.571363636364,0.709723284313726,0.388501027077498,11.3100909090909,0.388240454545455,0.423268181818182,0.0103523636363636,70.16,29.1590909090909,1.62057344721037,261.455822683446,0,0,0,"W",2909.31666666667,124.678333333333,429.616666666667,1.25719138888889,0.641143529411765,25.3126666666667,0.779131666666667,0.84871,0.0140911666666667,127.531666666667,35.1833333333333,1.97412402475321,228.946066298823,0,1,0,"SW",5.41191949232931,38.8219894885762,0.0350585832909682,0.00240118863411538,105.175749872905,7.20356590234613,30,11,4,4,2,0,0.0817710043427974,0.00716292702870544,0.589042818684372,0.051598616904976,7.48076540504263,2.22265754613368,0.0566180116489531,0.0801810852257324,0.0563790545,0.0472551546990871,NA,NA,NA,NA,0.0563790545,NA,"2023-06",0.198707945017535,3.50819143521166,7958.63049604531,80667.6603229571,788657.47062965,211419,1751003,0.198707945017535,6.47733730379795,14299.563710392,295059.469699754,2368846.05539793,1752806,13260038,0.198707945017535,12.0036077739526,22501.9784985252,588291.729012638,3808340.75838347,5924442,34118457,0.198707945017535,18.1663313506479,28504.9529669187,771310.5872456,4740282.80484628,10683068,58313131,0.198707945017535,25.7518786896283,35834.4064490262,1035836.45162078,6252005.71197395,20049821,111767583,0.198707945017535,33.4074885841694,44031.3185989611,1330718.86689499,7774613.66204183,33389793,180490322,0.0215272163667929,0.0344861395346432,0.0126313994425963,0.0179871326821571,0.0193367263792219,0.0442080538712737,0.0453806234352094,0.0308469826364967,0.0361170926631904,0.0490593526835995,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-11,2526.62608695652,110.280434782609,429.905652173913,1.32816307189542,0.410975134981529,13.6985909090909,0.590572173913044,0.414551304347826,0.00988186956521739,76.3214782608696,36.8391304347826,1.51588303686738,221.729008739576,0,1,0,"SW",3126.78333333333,150.37,437.861666666667,3.04984235294118,0.41275,26.4046666666667,0.649488333333333,0.650638333333333,0.0119878333333333,140.2,66.3666666666667,0.728598529705459,233.62949759711,0,1,0,"SW",5.17941584834616,37.4564987841252,0.0403328576524269,0.00337867779772986,197.631002496892,16.5555212088763,49,21,11,7,6,0,0.0966278820254707,0.00855633297798064,1.59972495024148,0.141654552087166,16.6004244312005,4.2909530454656,0.0918394330263468,0.121824784785945,0.05767969,0.069288929,0.107162507,0.104646155,NA,NA,0.059291457,NA,"2023-06",0.198707945017535,3.50819143521166,7958.63049604531,80667.6603229571,788657.47062965,211419,1751003,0.198707945017535,6.47733730379795,14299.563710392,295059.469699754,2368846.05539793,1752806,13260038,0.198707945017535,12.0036077739526,22501.9784985252,588291.729012638,3808340.75838347,5924442,34118457,0.198707945017535,18.1663313506479,28504.9529669187,771310.5872456,4740282.80484628,10683068,58313131,0.198707945017535,25.7518786896283,35834.4064490262,1035836.45162078,6252005.71197395,20049821,111767583,0.198707945017535,33.4074885841694,44031.3185989611,1330718.86689499,7774613.66204183,33389793,180490322,0.0205797683809377,0.0559161911383872,0.0100914476330003,0.0170560893065114,0.0297792217428251,0.0368556235141182,0.0889256380399488,0.0179313217889651,0.0220738688228738,0.0534480029562708,0,0,0,0,0,0,0,0,0,0,2,0
2023-06-12,2450.49130434783,127.361739130435,427.366956521739,0.690595325376527,0.388718329070759,11.3101304347826,0.69826347826087,0.595389130434783,0.010982652173913,77.6639130434783,26.1086956521739,2.68010704898587,264.852356514398,0,0,0,"W",3138.98333333333,212.075,437.261666666667,0.883881263616558,0.31843137254902,23.9391666666667,1.31808333333333,1.18633333333333,0.0114793333333333,169.063333333333,36.9166666666667,0.352461804880001,188.203404630655,1,0,0,"S",15.3849109384175,39.5354816391575,0.0277588026061991,0.000890262486327894,102.707569642937,3.29397119941321,37,18,6,2,0,0,0.0703825003153506,0.019353743525018,0.231837928981456,0.0637506737722391,7.07357177283744,2.20635002340066,0.0770107494102318,0.0778112284152108,0.0641897395253181,0.0727584619016629,0.0880338305,NA,NA,NA,0.065886329,NA,"2023-06",0.198707945017535,3.50819143521166,7958.63049604531,80667.6603229571,788657.47062965,211419,1751003,0.198707945017535,6.47733730379795,14299.563710392,295059.469699754,2368846.05539793,1752806,13260038,0.198707945017535,12.0036077739526,22501.9784985252,588291.729012638,3808340.75838347,5924442,34118457,0.198707945017535,18.1663313506479,28504.9529669187,771310.5872456,4740282.80484628,10683068,58313131,0.198707945017535,25.7518786896283,35834.4064490262,1035836.45162078,6252005.71197395,20049821,111767583,0.198707945017535,33.4074885841694,44031.3185989611,1330718.86689499,7774613.66204183,33389793,180490322,0.0270828458802478,0.0421405966395247,0.0148885008356091,0.0258213373781672,0.0256467021824638,0.0602660272840048,0.06301740044736,0.0201778353851765,0.0530820016718915,0.0577335437266741,0,0,0,0,0,0,0,0,0,2,0,4
2023-06-13,2768.38695652174,163.986956521739,428.21,1.18308419650469,0.41103316283035,8.20039130434783,0.835461739130435,0.397250434782609,0.00994004347826087,119.783739130435,30.3652173913043,2.98210240970267,286.802232755025,0,0,0,"W",4210.98,179.73,437.142,1.92159555555556,0.413324444444444,13.5206,1.9502,0.63264,0.0084872,350.96,38.7,0.712356769812974,348.319571234772,0,0,1,"N",20.8806664559071,39.5841718126089,0.0267213204155844,0.000766024733212223,56.1147728727272,1.60865193974567,21,12,4,0,0,0,0.0673851220881621,0.0223588082941305,0.108399207357121,0.0359675403327545,3.95749645106901,1.32375192150996,0.0821824557772575,0.0515789863057469,0.05745879560709,0.0476222787127972,0.045586475,NA,NA,NA,0.13280868,NA,"2023-06",0.198707945017535,3.50819143521166,7958.63049604531,80667.6603229571,788657.47062965,211419,1751003,0.198707945017535,6.47733730379795,14299.563710392,295059.469699754,2368846.05539793,1752806,13260038,0.198707945017535,12.0036077739526,22501.9784985252,588291.729012638,3808340.75838347,5924442,34118457,0.198707945017535,18.1663313506479,28504.9529669187,771310.5872456,4740282.80484628,10683068,58313131,0.198707945017535,25.7518786896283,35834.4064490262,1035836.45162078,6252005.71197395,20049821,111767583,0.198707945017535,33.4074885841694,44031.3185989611,1330718.86689499,7774613.66204183,33389793,180490322,0.0356927138584579,0.0490693898221264,0.0112925034875687,0.0170437684140696,0.0335758030957472,0.097233280198925,0.0751784737791418,0.0194574447299724,0.0322130271107177,0.0775314931337962,0,0,0,0,0,0,0,1,0,8,0,8
2023-06-14,2454.30434782609,142.011304347826,425.31347826087,1.17623612596554,0.656652998010799,20.5729090909091,0.241962173913043,0.581814347826087,0.0115952173913043,58.8855217391304,24.2391304347826,2.24065243488103,292.48477540078,0,0,1,"W",3213.98333333333,167.95,428.24,0.959531111111111,0.398763507625272,11.5045,0.670883333333333,0.300363333333333,0.006999,162.77,31.4,2.23126557096047,303.275440745681,0,0,1,"NW",13.6998215274862,39.6852580713759,0.027315057429524,0.000860343702702531,68.2876435738101,2.15085925675633,25,10,3,1,0,0,0.0613930611457737,0.023761735513084,0.132047833865995,0.0511081487849122,4.52059887570453,1.94279661626138,0.0542107156544223,0.0480759139505394,0.05028728,0.0479756165295839,0.062338041,NA,NA,NA,0.053885834,NA,"2023-06",0.198707945017535,3.50819143521166,7958.63049604531,80667.6603229571,788657.47062965,211419,1751003,0.198707945017535,6.47733730379795,14299.563710392,295059.469699754,2368846.05539793,1752806,13260038,0.198707945017535,12.0036077739526,22501.9784985252,588291.729012638,3808340.75838347,5924442,34118457,0.198707945017535,18.1663313506479,28504.9529669187,771310.5872456,4740282.80484628,10683068,58313131,0.198707945017535,25.7518786896283,35834.4064490262,1035836.45162078,6252005.71197395,20049821,111767583,0.198707945017535,33.4074885841694,44031.3185989611,1330718.86689499,7774613.66204183,33389793,180490322,0.0127604024630697,0.0394414446594009,0.0140538935665705,0.0192374619236481,0.00892264507114386,0.0374881284696863,0.0526395318479695,0.000726870495673122,0.0169932384379617,0.0275853251713084,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-15,2659.34545454545,133.615454545455,429.570454545455,1.22897621063577,0.508988870320856,29.8324545454545,0.565665454545455,0.479330909090909,0.0115815454545455,91.3610454545455,29.5909090909091,3.28801170889247,270.399261553282,0,0,0,"W",2814.23333333333,159.12,432.621666666667,1.28801048474946,0.744936206427015,76.0853333333333,0.449076666666667,0.83525,0.0124543333333333,115.043333333333,40.75,1.58786870809245,240.429560808119,0,1,0,"SW",4.66324641947829,35.4999351482414,0.0363785153657717,0.0026541444362113,98.2219914875836,7.16618997777052,27,18,6,3,1,1,0.0519965218729799,0.00444030055274914,0.372616953925075,0.0318200373193998,5.55302974405931,1.09385666399685,0.0607435710109502,0.0501282777910064,0.0508609004318714,0.0509156137704849,0.03472854,0.03472854,NA,NA,0.089665708,NA,"2023-06",0.198707945017535,3.50819143521166,7958.63049604531,80667.6603229571,788657.47062965,211419,1751003,0.198707945017535,6.47733730379795,14299.563710392,295059.469699754,2368846.05539793,1752806,13260038,0.198707945017535,12.0036077739526,22501.9784985252,588291.729012638,3808340.75838347,5924442,34118457,0.198707945017535,18.1663313506479,28504.9529669187,771310.5872456,4740282.80484628,10683068,58313131,0.198707945017535,25.7518786896283,35834.4064490262,1035836.45162078,6252005.71197395,20049821,111767583,0.198707945017535,33.4074885841694,44031.3185989611,1330718.86689499,7774613.66204183,33389793,180490322,0.0293257097503722,0.0533995240153714,0.0172490281703181,0.016765757739884,0.0231316059774821,0.0327303260980903,0.0689867977410336,0.0270271671698182,0.033989858637149,0.0259608044198991,0,0,0,0,0,0,0,0,0,0,0,0
