ch4,co2,co,h2s,so2,nox,ethane,ethene,propane,propene,1_3-butadiene,i-butane,n-butane,acetylene,cyclopentane,i-pentane,n-pentane,n-hexane,isoprene,n-heptane,benzene,n-octane,toluene,ethyl-benzene,m&p-xylene,o-xylene,time_utc
0.0860112366659541,0.0947314322769979,0.07780546861685471,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.011502114462215178,0.016,0.00913304328196997,0.008188850647358699,0.00813518664234955,0.008058696911358174,0.008087475172773643,0.016,2023-04-17 00:05:00
0.10248124340203177,0.10464221416996872,0.11022335389078293,0.8,0.8,0.1,0.052,0.023270518923339773,0.017114256017717686,0.018120205594021842,0.028,0.028,0.013134038616076796,0.04342625555910249,0.01320649631654165,0.010115975040378743,0.010104191625673675,0.00913073179407411,0.022,0.008253974922906603,0.009688086688490784,0.008973654872184766,0.009971109730719959,0.009193891681075936,0.009573273669125911,0.009865717613576488,2023-04-17 02:05:00
0.08798179500493765,0.09483815591925088,0.0702141814949895,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.011678129152386,0.016,0.009117556744919608,0.00822795859608833,0.008125362634083253,0.008046413308927214,0.008097129249574175,0.016,2023-04-17 01:05:00
0.048557600500749816,0.08786175352599612,0.07050402454966771,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.011285188672318178,0.016,0.018,0.0081951225330644,0.016,0.016,0.016,0.016,2023-04-28 21:05:00
0.05751962552394208,0.09257112467177363,0.08381779068401614,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.022,0.016,0.018,0.00849447644677394,0.008046059475275159,0.016,0.016,0.016,2023-04-28 14:05:00
0.05096905884975015,0.08938367761975613,0.06910906885540438,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.011173391388694477,0.016,0.018,0.008204715449307742,0.016,0.016,0.016,0.016,2023-04-28 19:05:00
0.05667346976252254,0.09894468348559411,0.0868410467346124,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.022,0.016,0.018,0.008539458977758013,0.008075566947574761,0.008087525911577308,0.008040053774450204,0.008089241004645123,2023-04-28 13:05:00
0.04894122851457613,0.08949677861099355,0.08412742973238746,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.022,0.016,0.018,0.008259597459499998,0.016,0.016,0.016,0.016,2023-04-28 16:05:00
0.11430017530531567,0.12900311752501062,0.11972597096447535,0.8,0.8,0.1,0.052,0.023150535117139617,0.017257545262179094,0.018135228449493387,0.028,0.014162334189542783,0.013285942484007782,0.04328211899677982,0.013244736718953562,0.010210569067739069,0.010150491687605425,0.0091168422884997085,0.01135104734221508,0.008158781594021603,0.01127803519741282,0.008575668763271422,0.00995796778290227,0.010290439811643414,0.00969835533910584,0.010399732329762053,2023-04-28 11:05:00
0.04916362913532583,0.0883210844606981,0.0763102152185179,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.022,0.016,0.018,0.00851424866600215,0.016,0.016,0.016,0.016,2023-04-28 22:05:00
0.04998102514315997,0.08770810865276915,0.07340201848991176,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.01135104734221508,0.016,0.018,0.008188850647358699,0.016,0.016,0.016,0.016,2023-04-28 20:05:00
0.07301644674572123,0.10671618146358663,0.0915898498340477,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.022,0.016,0.009093838364674691,0.008217850286717976,0.00819924100347953,0.009038797293664465,0.00861855180043699,0.009557191637696623,2023-04-28 12:05:00
0.11451812571667395,0.11805727236037468,0.10014142808605259,0.8,0.8,0.1,0.026133688485375596,0.023127328277114428,0.01734313777226824,0.018090966335820656,0.028,0.01422616362108722,0.013351906863677652,0.043264856021858894,0.013254790090626795,0.010239653081059065,0.010157396389322618,0.009111600983638673,0.022,0.008154301832610985,0.010400304766941613,0.008504318372604807,0.009412721491493805,0.009648443725870443,0.009451866464817252,0.010261896755996605,2023-04-28 10:05:00
0.05431444743385302,0.09205975880230034,0.0854860598774422,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.01122593499400977,0.016,0.018,0.008300917284743272,0.016,0.016,0.016,0.016,2023-04-28 15:05:00
0.061652119739720124,0.09125039419117303,0.08136718658564389,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.022,0.016,0.018,0.016,0.016,0.016,0.016,0.016,2023-04-28 23:05:00
0.07187630809928233,0.09249824548816367,0.10085671497422537,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.022,0.016,0.018,0.008285557003470195,0.016,0.016,0.016,0.016,2023-04-28 17:05:00
0.04699178053541136,0.08930819738536876,0.055638765055324224,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.022,0.016,0.018,0.008248833013704295,0.016,0.008184074080329671,0.016,0.016,2023-04-28 18:05:00
0.050291870875246544,0.08900563634843629,0.08269718976149178,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.022,0.016,0.018,0.016,0.016,0.016,0.016,0.016,2023-04-29 00:05:00
0.05659091229510418,0.09054557552008777,0.07972144496548995,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.011986481425399667,0.016,0.018,0.016,0.016,0.016,0.016,0.016,2023-04-29 01:05:00
0.1101903615675887,0.10156806028370877,0.09546557077406082,0.8,0.8,0.1,0.052,0.023171341979564997,0.017308399041784175,0.01814193445807066,0.028,0.014240512240052705,0.013622162661598287,0.04337962989742823,0.013609802935376732,0.010539427323162234,0.010574230729412935,0.00959623838767885,0.01122593499400977,0.008834636895070818,0.00955554448603807,0.009534538075329713,0.009530714762387515,0.008989093867178846,0.010035894093314221,0.010261896755996605,2023-05-11 03:05:00
0.039810041477780694,0.08461647588626595,0.06639252963243987,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.022,0.016,0.018,0.00805934631317194,0.008043734071232246,0.008058696911358174,0.008102142285956876,0.016,2023-05-11 04:05:00
0.050785266750963586,0.09469583100087989,0.06908693388376243,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.01803002031759979,0.016,0.018,0.016,0.016,0.016,0.016,0.016,2023-05-14 02:05:00
0.13186252727937053,0.09938672179934052,0.07163744095597631,0.8,0.8,0.1,0.026489570371163514,0.046,0.017748391158298082,0.036,0.028,0.014449396329701684,0.01375929755142877,0.086,0.013227960640447506,0.010441144203981786,0.01036188191236111,0.009301627250936808,0.011173391388694477,0.008486695247824323,0.009240681202562523,0.008915012860704778,0.008516501820444868,0.008121985639238419,0.008730005549027487,0.008450823970546143,2023-05-14 04:05:00
0.0591493082902865,0.09791697922698192,0.06991584536752225,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.011678129152386,0.016,0.018,0.008211233782232442,0.008062627399344172,0.016,0.008053850041750603,0.016,2023-05-14 03:05:00
0.07933811196457458,0.10480320724059358,0.09506955739374669,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.01187798240270344,0.016,0.009106161732565385,0.00808239020617142,0.008194439284681743,0.0082858188860852,0.008165395341260933,0.008383153510533583,2023-05-17 01:05:00
0.10370572502795525,0.12129741370762696,0.12667000035755296,0.8,0.8,0.1,0.052,0.023338838632762423,0.01710759054121826,0.018343496038646375,0.028,0.028,0.013102673593661683,0.04355536977352528,0.026,0.010062133339841484,0.010053135073082215,0.018,0.01135104734221508,0.008058386340312447,0.009164844929237508,0.008153305629561855,0.008244983065675308,0.008408501902403834,0.008515421318807254,0.016,2023-05-17 02:05:00
0.15088924695360523,0.13562892733585244,0.11693404880285074,0.8,0.8,0.05026794966607512,0.026463884152430946,0.023717696900287785,0.01785342157635164,0.018364746191549534,0.028,0.01452927203460763,0.014111432372290095,0.046388629519763476,0.013884185505284082,0.010823374325498106,0.010777048315953525,0.009785313201275785,0.011173391388694477,0.009217705491999472,0.011712205241127432,0.0102977103272639,0.012078131286470041,0.008940415793631397,0.011279301302184953,0.011203338877282568,2023-05-17 04:05:00
0.11009131301404318,0.12913374304453853,0.12282839010340872,0.8,0.8,0.05045179588099464,0.052,0.02358719212646863,0.017156951281094554,0.01821499690159016,0.028,0.014083376335191017,0.013183513174718034,0.045283310147920586,0.013192341130068001,0.010149306700726491,0.010146146940572346,0.009203620453676852,0.01122593499400977,0.008397690872588775,0.009816449129321472,0.009047393812781503,0.009821902763579443,0.011225573536874409,0.011256722694736635,0.015140214665682076,2023-05-17 03:05:00
0.07233021090597377,0.08247741399490115,0.093168245044373793,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.022,0.016,0.009305880784744544,0.016,0.008171280398726366,0.008162004776390171,0.016,0.016,2023-05-28 22:05:00
0.022914618527023783,0.08028137796003282,0.07436805765786965,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.022,0.016,0.018,0.016,0.016,0.016,0.016,0.016,2023-05-28 23:05:00
0.06881908108612943,0.08007109581890608,0.09155644523145318,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.022,0.016,0.009215357800271065,0.016,0.008123441268955539,0.008104056148662978,0.016,0.016,2023-05-28 21:05:00
0.044888496821639215,0.0843770399906609,0.058235488221320214,0.8,0.8,0.1,0.052,0.046,0.034,0.036,0.028,0.028,0.026,0.086,0.013116801476429202,0.010139111598437575,0.010170600162123037,0.00908850750113116,0.022,0.008060374834995047,0.009384346798669278,0.008106769834229302,0.008309959975442078,0.008121985639238419,0.008251054951083657,0.008165164620582773,2023-05-29 02:05:00
0.10199344666966786,0.10522063641638896,0.08709897939769927,0.8,0.8,0.1,0.052,0.046,0.017134923286447203,0.036,0.028,0.0140822080337718,0.013179508180260069,0.043236872558484116,0.013182355364367838,0.010178097880834612,0.010176499473203237,0.00918074737698151,0.011173391388694477,0.008284706168289663,0.009657529919277253,0.008544566656924296,0.00894960162747403,0.008375915823102612,0.009050463401527441,0.008815748472184795,2023-05-29 04:05:00
0.06521457041248052,0.08812998751158746,0.06744390530411803,0.8,0.8,0.1,0.052,0.023732161677387162,0.034,0.018405308967373676,0.028,0.028,0.026,0.086,0.026,0.02,0.02,0.018,0.022,0.016,0.009068853823503625,0.008068495459062297,0.008099786945747256,0.016,0.008078318562934983,0.016,2023-05-29 01:05:00
0.07439087717512195,0.08533075256252778,0.0698647826117332,0.8,0.8,0.1,0.052,0.023827983906709087,0.034,0.01835051059388258,0.028,0.028,0.026,0.04342460348025684,0.026,0.02,0.02,0.018,0.022,0.016,0.018,0.008090896663314227,0.008058580942869261,0.016,0.008097129249574175,0.016,2023-05-29 00:05:00
